"icao","delivery","ground","tower","departure","approach","center"
"KSVN",\N,"SVN_GND","SVN_TWR",\N,"SAV_APP","JAX_CTR"
"KSWF",\N,"SWF_GND","SWF_TWR",\N,"SWF_APP","NY_CTR"
"KSWI",\N,\N,\N,\N,\N,\N
"KSWO",\N,\N,"SWO_TWR",\N,\N,\N
"KSWT",\N,\N,\N,\N,\N,\N
"KSWW",\N,\N,\N,\N,\N,\N
"KSXL",\N,\N,\N,\N,\N,\N
"KSYF",\N,\N,\N,\N,\N,\N
"KSYI",\N,\N,\N,\N,\N,"MEM_CTR"
"KSYR","SYR_DEL","SYR_GND","SYR_TWR",\N,"SYR_APP","BOS_CTR"
"KSYV",\N,\N,\N,\N,\N,\N
"KSZL",\N,\N,"SZL_TWR",\N,\N,\N
"KSZT",\N,\N,\N,\N,\N,\N
"KSZY",\N,\N,\N,\N,\N,"MEM_CTR"
"KT00",\N,\N,\N,\N,\N,\N
"KT03",\N,\N,\N,\N,\N,\N
"KT05",\N,\N,\N,\N,\N,\N
"KT12",\N,\N,\N,\N,\N,\N
"KT15",\N,\N,\N,\N,\N,\N
"KT16",\N,\N,\N,\N,\N,\N
"KT17",\N,\N,\N,\N,\N,\N
"KT19",\N,\N,\N,\N,\N,\N
"KT20",\N,\N,\N,\N,\N,\N
"KT23",\N,\N,\N,\N,\N,\N
"KT24",\N,\N,\N,\N,\N,\N
"KT30",\N,\N,\N,\N,\N,\N
"KT31",\N,\N,\N,\N,\N,\N
"KT35",\N,\N,\N,\N,\N,\N
"KT36",\N,\N,\N,\N,\N,\N
"KT39",\N,\N,\N,\N,\N,\N
"KT41",\N,\N,\N,\N,\N,\N
"KT42",\N,\N,\N,\N,\N,\N
"KT45",\N,\N,\N,\N,\N,\N
"KT50",\N,\N,\N,\N,\N,\N
"KT51",\N,\N,\N,\N,\N,\N
"KT54",\N,\N,\N,\N,\N,\N
"KT55",\N,\N,\N,\N,\N,\N
"KT59",\N,\N,\N,\N,\N,\N
"KT60",\N,\N,\N,\N,\N,\N
"KT65",\N,\N,\N,\N,\N,\N
"KT67",\N,\N,\N,\N,\N,\N
"KT69",\N,\N,\N,\N,\N,\N
"KT74",\N,\N,\N,\N,\N,\N
"KT78",\N,\N,\N,\N,\N,\N
"KT82",\N,\N,\N,\N,\N,\N
"KT85",\N,\N,\N,\N,\N,\N
"KT88",\N,\N,\N,\N,\N,\N
"KT90",\N,\N,\N,\N,\N,\N
"KT92",\N,\N,\N,\N,\N,\N
"KT93",\N,\N,\N,\N,\N,\N
"KTAD",\N,\N,\N,\N,\N,\N
"KTAN",\N,\N,\N,\N,\N,\N
"KTAZ",\N,\N,\N,\N,\N,\N
"KTBN",\N,\N,"TBN_TWR",\N,\N,\N
"KTBR",\N,\N,\N,\N,"SAV_APP","JAX_CTR"
"KTCC",\N,\N,\N,\N,\N,\N
"KTCL","TCL_DEL","TCL_GND","TCL_TWR",\N,"BHM_APP","ATL_CTR"
"KTCM",\N,"TCM_GND","TCM_TWR",\N,"SEA_APP","SEA_CTR"
"KTCS",\N,\N,\N,\N,\N,\N
"KTCY",\N,\N,\N,\N,\N,\N
"KTDF",\N,\N,\N,\N,\N,\N
"KTDO",\N,\N,\N,\N,\N,\N
"KTDW",\N,\N,\N,\N,\N,\N
"KTDZ",\N,\N,\N,\N,\N,\N
"KTEB","TEB_DEL","TEB_GND","TEB_TWR","EWR_DEP","EWR_APP","NY_CTR"
"KTEL",\N,\N,\N,\N,\N,\N
"KTEW",\N,\N,\N,\N,\N,\N
"KTEX",\N,\N,\N,\N,\N,"DEN_CTR"
"KTFP",\N,\N,\N,\N,\N,\N
"KTGC",\N,\N,\N,\N,\N,"MEM_CTR"
"KTGI",\N,\N,\N,\N,\N,\N
"KTHA",\N,\N,\N,\N,\N,\N
"KTHM",\N,\N,\N,\N,\N,\N
"KTHV",\N,\N,\N,\N,\N,\N
"KTIF",\N,\N,\N,\N,\N,\N
"KTIK","TIK_DEL","TIK_GND","TIK_TWR",\N,"OKC_APP","FTW_CTR"
"KTIP",\N,\N,\N,\N,"CMI_APP","CHI_CTR"
"KTIW",\N,"TIW_GND","TIW_TWR",\N,"SEA_APP","SEA_CTR"
"KTIX",\N,"TIX_GND","TIX_TWR",\N,"MCO_APP","JAX_CTR"
"KTKC",\N,\N,\N,\N,\N,\N
"KTKI","TKI_DEL","TKI_GND","TKI_TWR",\N,"REG_APP","FTW_CTR"
"KTKO",\N,\N,\N,\N,\N,\N
"KTKV",\N,\N,\N,\N,\N,\N
"KTKX",\N,\N,\N,\N,\N,"MEM_CTR"
"KTLH","TLH_DEL","TLH_GND","TLH_TWR",\N,"TLH_APP","JAX_CTR"
"KTLR",\N,\N,\N,\N,\N,\N
"KTMA",\N,\N,\N,\N,\N,\N
"KTMB",\N,"TMB_GND","TMB_TWR",\N,"MIA_APP","MIA_CTR"
"KTME",\N,"TME_GND","TME_TWR",\N,"I90_APP","HOU_CTR"
"KTNP",\N,\N,\N,\N,\N,"LAX_CTR"
"KTNT",\N,\N,\N,\N,\N,\N
"KTNU",\N,\N,\N,\N,\N,\N
"KTNX",\N,\N,\N,\N,\N,\N
"KTOA",\N,"TOA_GND","TOA_TWR",\N,"SNA_APP","LAX_CTR"
"KTOB",\N,\N,\N,\N,\N,\N
"KTOC",\N,\N,\N,\N,\N,\N
"KTOI",\N,"TOI_GND","TOI_TWR",\N,"OZR_APP","JAX_CTR"
"KTOL",\N,"TOL_GND","TOL_TWR",\N,\N,\N
"KTOP",\N,\N,"TOP_TWR",\N,\N,\N
"KTOR",\N,\N,\N,\N,\N,\N
"KTPA",\N,"TPA_GND","TPA_TWR",\N,"TPA_APP","MIA_CTR"
"KTPF",\N,\N,\N,\N,\N,\N
"KTPH",\N,\N,\N,\N,\N,\N
"KTPL",\N,\N,\N,\N,\N,\N
"KTQE",\N,\N,\N,\N,\N,\N
"KTQH",\N,\N,\N,\N,\N,"MEM_CTR"
"KTQK",\N,\N,\N,\N,\N,\N
"KTRI",\N,"TRI_GND","TRI_TWR",\N,"TRI_APP","ATL_CTR"
"KTRK",\N,"TRK_GND","TRK_TWR",\N,\N,"OAK_CTR"
"KTRL",\N,\N,\N,\N,\N,\N
"KTRM",\N,\N,\N,\N,"PSP_APP","LAX_CTR"
"KTRX",\N,\N,\N,\N,\N,\N
"KTSO",\N,\N,\N,\N,\N,\N
"KTSP",\N,\N,\N,\N,\N,\N
"KTTA",\N,\N,\N,\N,\N,\N
"KTTD",\N,"TTD_GND","TTD_TWR",\N,"PDX_APP","SEA_CTR"
"KTTF",\N,\N,\N,\N,\N,\N
"KTTN",\N,"TTN_GND","TTN_TWR",\N,"PHL_APP","NY_CTR"
"KTTS",\N,"TTS_GND","TTS_TWR",\N,"MCO_APP","JAX_CTR"
"KTUL",\N,\N,"TUL_TWR",\N,\N,\N
"KTUP",\N,"TUP_GND","TUP_TWR",\N,\N,"MEM_CTR"
"KTUS","TUS_DEL","TUS_GND","TUS_TWR","TUS_DEP","TUS_APP","ABQ_CTR"
"KTVB",\N,\N,\N,\N,\N,\N
"KTVC",\N,"TVC_GND","TVC_TWR",\N,\N,"MSP_CTR"
"KTVF",\N,\N,\N,\N,\N,\N
"KTVI",\N,\N,\N,\N,\N,\N
"KTVK",\N,\N,\N,\N,\N,\N
"KTVL",\N,\N,\N,\N,\N,\N
"KTVR",\N,\N,\N,\N,\N,"MEM_CTR"
"KTVY",\N,\N,\N,\N,\N,\N
"KTWF","TWF_DEL","TWF_GND","TWF_TWR",\N,"TWF_APP","SLC_CTR"
"KTWM",\N,\N,\N,\N,\N,\N
"KTWT",\N,\N,\N,\N,\N,\N
"KTXK",\N,"TXK_GND","TXK_TWR",\N,\N,"FTW_CTR"
"KTYL",\N,\N,\N,\N,\N,\N
"KTYQ",\N,\N,\N,\N,\N,\N
"KTYR",\N,"TYR_GND","TYR_TWR",\N,"GGG_APP","FTW_CTR"
"KTYS","TYS_DEL","TYS_GND","TYS_TWR",\N,"TYS_APP","ATL_CTR"
"KTZR",\N,"TZR_GND","TZR_TWR",\N,"CMH_APP","IND_CTR"
"KTZT",\N,\N,\N,\N,\N,\N
"KTZV",\N,\N,\N,\N,\N,\N
"KU00",\N,\N,\N,\N,\N,\N
"KU01",\N,\N,\N,\N,\N,\N
"KU02",\N,\N,\N,\N,\N,\N
"KU03",\N,\N,\N,\N,\N,\N
"KU05",\N,\N,\N,\N,\N,\N
"KU06",\N,\N,\N,\N,\N,\N
"KU07",\N,\N,\N,\N,\N,\N
"KU08",\N,\N,\N,\N,\N,\N
"KU09",\N,\N,\N,\N,\N,\N
"KU10",\N,\N,\N,\N,\N,\N
"KU12",\N,\N,\N,\N,\N,\N
"KU13",\N,\N,\N,\N,\N,\N
"KU14",\N,\N,\N,\N,\N,\N
"KU25",\N,\N,\N,\N,\N,\N
"KU30",\N,\N,\N,\N,\N,\N
"KU34",\N,\N,\N,\N,\N,\N
"KU36",\N,\N,\N,\N,\N,\N
"KU42",\N,\N,\N,\N,\N,\N
"KU52",\N,\N,\N,\N,\N,\N
"KU55",\N,\N,\N,\N,\N,\N
"KU56",\N,\N,\N,\N,\N,\N
"KU58",\N,\N,\N,\N,\N,\N
"KU62",\N,\N,\N,\N,\N,\N
"KU63",\N,\N,\N,\N,\N,\N
"KU68",\N,\N,\N,\N,\N,\N
"KU69",\N,\N,\N,\N,\N,\N
"KU70",\N,\N,\N,\N,\N,\N
"KU76",\N,\N,\N,\N,\N,\N
"KU78",\N,\N,\N,\N,\N,\N
"KU79",\N,\N,\N,\N,\N,\N
"KU81",\N,\N,\N,\N,\N,\N
"KU82",\N,\N,\N,\N,\N,\N
"KU89",\N,\N,\N,\N,\N,\N
"KU96",\N,\N,\N,\N,\N,\N
"KUAO",\N,"UAO_GND","UAO_TWR",\N,"PDX_APP","SEA_CTR"
"KUBE",\N,\N,\N,\N,\N,\N
"KUBS",\N,\N,\N,\N,"CBM_APP","MEM_CTR"
"KUBX",\N,\N,\N,\N,\N,\N
"KUCP",\N,\N,\N,\N,\N,\N
"KUCY",\N,\N,\N,\N,\N,"MEM_CTR"
"KUDD",\N,\N,\N,\N,"PSP_APP","LAX_CTR"
"KUDG",\N,\N,\N,\N,\N,\N
"KUES",\N,"UES_GND","UES_TWR",\N,"MKE_APP","CHI_CTR"
"KUGN",\N,"UGN_GND","UGN_TWR",\N,"CHI_APP","CHI_CTR"
"KUIL",\N,\N,\N,\N,\N,\N
"KUIN",\N,\N,\N,\N,\N,\N
"KUKF",\N,\N,\N,\N,\N,\N
"KUKI",\N,\N,\N,\N,\N,\N
"KUKL",\N,\N,\N,\N,\N,\N
"KUKT",\N,\N,\N,\N,\N,\N
"KULM",\N,\N,\N,\N,\N,\N
"KULS",\N,\N,\N,\N,\N,\N
"KUMP",\N,\N,\N,\N,\N,\N
"KUNI",\N,\N,\N,\N,\N,\N
"KUNO",\N,\N,\N,\N,\N,"MEM_CTR"
"KUNU",\N,\N,\N,\N,\N,\N
"KUNV",\N,"UNV_GND","UNV_TWR",\N,\N,"NY_CTR"
"KUOS",\N,\N,\N,\N,\N,\N
"KUOX",\N,\N,\N,\N,\N,"MEM_CTR"
"KUSE",\N,\N,\N,\N,\N,\N
"KUTA",\N,\N,\N,\N,"MEM_APP","MEM_CTR"
"KUTS",\N,\N,\N,\N,\N,\N
"KUUU",\N,\N,\N,\N,\N,\N
"KUUV",\N,\N,\N,\N,\N,\N
"KUVA",\N,\N,\N,\N,\N,\N
"KUWL",\N,\N,\N,\N,\N,\N
"KUYF",\N,\N,\N,\N,\N,\N
"KUZA",\N,\N,\N,\N,\N,\N
"KVAD",\N,\N,"VAD_TWR",\N,"VLD_APP","JAX_CTR"
"KVAY",\N,\N,\N,\N,\N,\N
"KVBG",\N,"VBG_GND","VBG_TWR",\N,"SBA_APP","LAX_CTR"
"KVBT",\N,\N,\N,\N,"RZC_APP","MEM_CTR"
"KVCB",\N,\N,\N,\N,\N,\N
"KVCT",\N,"VCT_GND","VCT_TWR",\N,\N,"HOU_CTR"
"KVCV",\N,"VCV_GND","VCV_TWR",\N,"JCF_APP","LAX_CTR"
"KVDF",\N,\N,\N,\N,\N,\N
"KVDI",\N,\N,\N,\N,\N,\N
"KVEL",\N,\N,\N,\N,\N,\N
"KVER",\N,\N,\N,\N,\N,\N
"KVES",\N,\N,\N,\N,\N,\N
"KVGC",\N,\N,\N,\N,\N,\N
"KVGT","VGT_DEL","VGT_GND","VGT_TWR",\N,"LAS_APP","LAX_CTR"
"KVHN",\N,\N,\N,\N,\N,\N
"KVIH",\N,\N,\N,\N,\N,\N
"KVIQ",\N,\N,\N,\N,\N,\N
"KVIS",\N,\N,\N,\N,\N,\N
"KVJI",\N,\N,\N,\N,\N,\N
"KVKS",\N,\N,\N,\N,\N,"MEM_CTR"
"KVLA",\N,\N,\N,\N,\N,\N
"KVLD",\N,"VLD_GND","VLD_TWR",\N,"VLD_APP","JAX_CTR"
"KVLL",\N,\N,\N,\N,\N,\N
"KVMR",\N,\N,\N,\N,\N,\N
"KVNC",\N,\N,\N,\N,\N,\N
"KVNW",\N,\N,\N,\N,\N,\N
"KVNY","VNY_DEL","VNY_GND","VNY_TWR",\N,"BUR_APP","LAX_CTR"
"KVOK",\N,"VOK_GND","VOK_TWR",\N,"VOK_APP","CHI_CTR"
"KVPC",\N,\N,\N,\N,\N,\N
"KVPS","VPS_DEL","VPS_GND","VPS_TWR",\N,"VPS_APP","JAX_CTR"
"KVPZ",\N,\N,\N,\N,"SBN_APP","CHI_CTR"
"KVQQ",\N,"VQQ_GND","VQQ_TWR",\N,"JAX_APP","JAX_CTR"
"KVRB",\N,\N,"VRB_TWR",\N,"PBI_APP","MIA_CTR"
"KVSF",\N,\N,\N,\N,\N,\N
"KVTA",\N,\N,\N,\N,\N,\N
"KVTI",\N,\N,\N,\N,\N,\N
"KVTN",\N,\N,\N,\N,\N,\N
"KVUJ",\N,"VUJ_GND","VUJ_TWR",\N,"CLT_APP","ATL_CTR"
"KVUO","PDX_DEL",\N,\N,\N,"PDX_APP","SEA_CTR"
"KVVS",\N,\N,\N,\N,\N,\N
"KVVV",\N,\N,\N,\N,\N,\N
"KVYS",\N,\N,\N,\N,\N,"CHI_CTR"
"KW01",\N,\N,\N,\N,\N,\N
"KW03",\N,\N,\N,\N,\N,\N
"KW05",\N,\N,\N,\N,\N,\N
"KW22",\N,\N,\N,\N,\N,\N
"KW28",\N,\N,\N,\N,\N,\N
"KW31",\N,\N,\N,\N,\N,\N
"KW35",\N,\N,\N,\N,\N,\N
"KW38",\N,\N,\N,\N,\N,\N
"KW40",\N,\N,\N,\N,\N,\N
"KW41",\N,\N,\N,\N,\N,\N
"KW43",\N,\N,\N,\N,\N,\N
"KW45",\N,\N,\N,\N,\N,\N
"KW63",\N,\N,\N,\N,\N,\N
"KW78",\N,\N,\N,\N,\N,\N
"KW81",\N,\N,\N,\N,\N,\N
"KW90",\N,\N,\N,\N,\N,\N
"KW91",\N,\N,\N,\N,\N,\N
"KW95",\N,\N,\N,\N,\N,\N
"KW96",\N,\N,\N,\N,\N,\N
"KW99",\N,\N,\N,\N,\N,\N
"KWAL","WAL_DEL","WAL_GND","WAL_TWR",\N,"RIC_APP","DC_CTR"
"KWAY",\N,\N,\N,\N,\N,\N
"KWBW",\N,\N,\N,\N,\N,\N
"KWDG",\N,\N,\N,\N,\N,\N
"KWDR",\N,\N,\N,\N,\N,\N
"KWHP",\N,"WHP_GND","WHP_TWR",\N,"BUR_APP","LAX_CTR"
"KWJF",\N,"WJF_GND","WJF_TWR",\N,"JCF_APP","LAX_CTR"
"KWLD",\N,\N,\N,\N,\N,\N
"KWLW",\N,\N,\N,\N,\N,\N
"KWMC",\N,\N,\N,\N,\N,\N
"KWRB",\N,"WRB_GND","WRB_TWR",\N,"ATL_APP","ATL_CTR"
"KWRI","WRI_DEL","WRI_GND","WRI_TWR",\N,"WRI_APP","NY_CTR"
"KWRL",\N,\N,\N,\N,\N,\N
"KWST",\N,\N,\N,\N,\N,\N
"KWVI",\N,\N,\N,\N,\N,\N
"KWVL",\N,\N,\N,\N,\N,\N
"KWWD",\N,\N,\N,\N,\N,\N
"KWWR",\N,\N,\N,\N,\N,\N
"KWYS",\N,\N,\N,\N,\N,\N
"KX04",\N,\N,\N,\N,\N,\N
"KX05",\N,\N,\N,\N,\N,\N
"KX06",\N,\N,\N,\N,\N,\N
"KX07",\N,\N,\N,\N,\N,\N
"KX10",\N,\N,\N,\N,\N,\N
"KX13",\N,\N,\N,\N,\N,\N
"KX14",\N,\N,\N,\N,\N,\N
"KX21",\N,\N,\N,\N,\N,\N
"KX26",\N,\N,\N,\N,\N,\N
"KX35",\N,\N,\N,\N,\N,\N
"KX39",\N,\N,\N,\N,\N,\N
"KX43",\N,\N,\N,\N,\N,\N
"KX49",\N,\N,\N,\N,\N,\N
"KX50",\N,\N,\N,\N,\N,\N
"KX51",\N,\N,\N,\N,\N,\N
"KX58",\N,\N,\N,\N,\N,\N
"KX59",\N,\N,\N,\N,\N,\N
"KX60",\N,\N,\N,\N,\N,\N
"KXBP",\N,\N,\N,\N,\N,\N
"KXFL",\N,\N,\N,\N,\N,\N
"KXLL",\N,\N,\N,\N,\N,\N
"KXMR",\N,\N,"XMR_TWR",\N,"MCO_APP","JAX_CTR"
"KXNA",\N,\N,"XNA_TWR",\N,"FYV_APP","MEM_CTR"
"KXNO",\N,\N,\N,\N,\N,\N
"KXVG",\N,\N,\N,\N,\N,\N
"KY03",\N,\N,\N,\N,\N,\N
"KY14",\N,\N,\N,\N,\N,\N
"KY19",\N,\N,\N,\N,\N,\N
"KY23",\N,\N,\N,\N,\N,\N
"KY27",\N,\N,\N,\N,\N,\N
"KY31",\N,\N,\N,\N,\N,\N
"KY37",\N,\N,\N,\N,\N,\N
"KY43",\N,\N,\N,\N,\N,\N
"KY47",\N,\N,\N,\N,\N,\N
"KY50",\N,\N,\N,\N,\N,\N
"KY51",\N,\N,\N,\N,\N,\N
"KY55",\N,\N,\N,\N,\N,\N
"KY65",\N,\N,\N,\N,\N,\N
"KY70",\N,\N,\N,\N,\N,\N
"KY72",\N,\N,\N,\N,\N,\N
"KY74",\N,\N,\N,\N,\N,\N
"KY83",\N,\N,\N,\N,\N,\N
"KY89",\N,\N,\N,\N,\N,\N
"KY93",\N,\N,\N,\N,\N,\N
"KY94",\N,\N,\N,\N,\N,\N
"KY95",\N,\N,\N,\N,\N,\N
"KYIP",\N,"YIP_GND","YIP_TWR",\N,\N,\N
"KYKM",\N,"YKM_GND","YKM_TWR",\N,"PSC_APP","SEA_CTR"
"KYKN",\N,\N,\N,\N,\N,\N
"KYNG",\N,"YNG_GND","YNG_TWR",\N,\N,\N
"KZ98",\N,\N,\N,\N,\N,\N
"KZEF",\N,\N,\N,\N,\N,\N
"KZER",\N,\N,\N,\N,\N,\N
"KZPH",\N,\N,\N,\N,\N,\N
"KZZV",\N,\N,\N,\N,\N,\N
"L52",\N,\N,\N,\N,\N,\N
"LAKV",\N,\N,\N,\N,\N,\N
"LATI",\N,\N,"LATI_TWR",\N,"LATI_APP","LAAA_CTR"
"LBBG",\N,\N,"LBBG_TWR",\N,"LBBG_APP","LBSR_CTR"
"LBGO",\N,\N,\N,\N,\N,\N
"LBHT",\N,\N,\N,\N,\N,\N
"LBPD",\N,\N,\N,\N,\N,\N
"LBSF",\N,\N,"LBSF_TWR",\N,"LBSF_APP","LBSR_CTR"
"LBWN",\N,\N,"LBWN_TWR",\N,"LBWN_APP","LBSR_CTR"
"LCEN",\N,\N,\N,\N,\N,\N
"LCLK",\N,\N,\N,\N,\N,\N
"LCPH",\N,\N,\N,\N,\N,\N
"LCRA",\N,\N,\N,\N,\N,\N
"LDDU",\N,\N,"LDDU_TWR",\N,"LDDU_APP","LDZO_CTR"
"LDOC",\N,\N,\N,\N,\N,\N
"LDOS",\N,\N,"LDOS_TWR",\N,"LDOS_APP","LDZO_CTR"
"LDPL",\N,\N,"LDPL_TWR",\N,"LDPL_APP","LDZO_CTR"
"LDRG",\N,\N,\N,\N,\N,\N
"LDRI",\N,\N,"LDRI_TWR",\N,"LDPL_APP","LDZO_CTR"
"LDSB",\N,\N,"LDSB_TWR",\N,"LDSP_APP","LDZO_CTR"
"LDSP",\N,\N,"LDSP_TWR",\N,"LDSP_APP","LDZO_CTR"
"LDZA",\N,\N,"LDZA_TWR",\N,"LDZA_APP","LDZO_CTR"
"LDZD",\N,\N,"LDZD_TWR",\N,"LDZD_APP","LDZO_CTR"
"LDZE",\N,\N,\N,\N,\N,\N
"LEAB",\N,\N,\N,\N,\N,\N
"LEAL",\N,\N,\N,\N,\N,\N
"LEAM",\N,\N,\N,\N,\N,\N
"LEAS",\N,\N,\N,\N,\N,\N
"LEAX",\N,\N,\N,\N,\N,\N
"LEBA",\N,\N,\N,\N,\N,\N
"LEBB",\N,\N,\N,\N,\N,\N
"LEBE",\N,\N,\N,\N,\N,\N
"LEBG",\N,\N,\N,\N,\N,\N
"LEBL",\N,\N,\N,\N,\N,\N
"LEBZ",\N,\N,\N,\N,\N,\N
"LECD",\N,\N,\N,\N,\N,\N
"LECH",\N,\N,\N,\N,\N,\N
"LECI",\N,\N,\N,\N,\N,\N
"LECN",\N,\N,\N,\N,\N,\N
"LECO",\N,\N,\N,\N,\N,\N
"LECU",\N,\N,\N,\N,\N,\N
"LEDA",\N,\N,\N,\N,\N,\N
"LEFM",\N,\N,\N,\N,\N,\N
"LEGA",\N,\N,\N,\N,\N,\N
"LEGE",\N,\N,\N,\N,\N,\N
"LEGR",\N,\N,\N,\N,\N,\N
"LEGT",\N,\N,\N,\N,\N,\N
"LEHC",\N,\N,\N,\N,\N,\N
"LEIB",\N,\N,\N,\N,\N,\N
"LEIG",\N,\N,\N,\N,\N,\N
"LEJR",\N,\N,\N,\N,\N,\N
"LELC",\N,\N,\N,\N,\N,\N
"LELL",\N,\N,\N,\N,\N,\N
"LELN",\N,\N,\N,\N,\N,\N
"LELO",\N,\N,\N,\N,\N,\N
"LELT",\N,\N,\N,\N,\N,\N
"LEMD",\N,\N,\N,\N,\N,\N
"LEMG",\N,\N,\N,\N,\N,\N
"LEMH",\N,\N,\N,\N,\N,\N
"LEMO",\N,\N,\N,\N,\N,\N
"LEMR",\N,\N,\N,\N,\N,\N
"LEMT",\N,\N,\N,\N,\N,\N
"LEMU",\N,\N,\N,\N,\N,\N
"LENA",\N,\N,\N,\N,\N,\N
"LEOC",\N,\N,\N,\N,\N,\N
"LEOS",\N,\N,\N,\N,\N,\N
"LEPA","LEPA_DEL","LEPA_GND","LEPA_TWR","LEPA_DEP","LEPA_APP",\N
"LEPI",\N,\N,\N,\N,\N,\N
"LEPP",\N,\N,\N,\N,\N,\N
"LERE",\N,\N,\N,\N,\N,\N
"LERI",\N,\N,\N,\N,\N,\N
"LERM",\N,\N,\N,\N,\N,\N
"LERP",\N,\N,\N,\N,\N,\N
"LERS",\N,\N,\N,\N,\N,\N
"LERT",\N,\N,\N,\N,\N,\N
"LESA",\N,\N,\N,\N,\N,\N
"LESB",\N,\N,\N,\N,\N,\N
"LESL",\N,\N,\N,\N,\N,\N
"LESO",\N,\N,\N,\N,\N,\N
"LEST",\N,\N,\N,\N,\N,\N
"LESU",\N,\N,\N,\N,\N,\N
"LETI",\N,\N,\N,\N,\N,\N
"LETL",\N,\N,\N,\N,\N,\N
"LETO",\N,\N,\N,\N,\N,\N
"LEVC","LEVC_DEL","LEVC_GND","LEVC_TWR",\N,"LEVC_APP",\N
"LEVD",\N,\N,\N,\N,\N,\N
"LEVT",\N,\N,\N,\N,\N,\N
"LEVX",\N,\N,\N,\N,\N,\N
"LEXJ",\N,\N,\N,\N,\N,\N
"LEZG",\N,\N,\N,\N,\N,\N
"LEZL",\N,\N,\N,\N,\N,\N
"LFAC",\N,\N,\N,\N,\N,\N
"LFAD",\N,\N,\N,\N,\N,\N
"LFAM",\N,\N,\N,\N,\N,\N
"LFAQ",\N,\N,\N,\N,\N,\N
"LFAT",\N,\N,\N,\N,\N,\N
"LFAV",\N,\N,\N,\N,\N,\N
"LFBA",\N,\N,\N,\N,\N,\N
"LFBC",\N,\N,\N,\N,\N,\N
"LFBD",\N,\N,\N,\N,\N,\N
"LFBE",\N,\N,\N,\N,\N,\N
"LFBF",\N,\N,\N,\N,\N,\N
"LFBG",\N,\N,\N,\N,\N,\N
"LFBH",\N,\N,\N,\N,\N,\N
"LFBI",\N,\N,\N,\N,\N,\N
"LFBK",\N,\N,\N,\N,\N,\N
"LFBL",\N,\N,\N,\N,\N,\N
"LFBM",\N,\N,\N,\N,\N,\N
"LFBN",\N,\N,\N,\N,\N,\N
"LFBO",\N,\N,\N,\N,\N,\N
"LFBP",\N,\N,\N,\N,\N,\N
"LFBR",\N,\N,\N,\N,\N,\N
"LFBT",\N,\N,\N,\N,\N,\N
"LFBU",\N,\N,\N,\N,\N,\N
"LFBX",\N,\N,\N,\N,\N,\N
"LFBZ",\N,\N,\N,\N,\N,\N
"LFCC",\N,\N,\N,\N,\N,\N
"LFCF",\N,\N,\N,\N,\N,\N
"LFCH",\N,\N,\N,\N,\N,\N
"LFCI",\N,\N,\N,\N,\N,\N
"LFCK",\N,\N,\N,\N,\N,\N
"LFCL",\N,\N,\N,\N,\N,\N
"LFCM",\N,\N,\N,\N,\N,\N
"LFCR",\N,\N,\N,\N,\N,\N
"LFCT",\N,\N,\N,\N,\N,\N
"LFCV",\N,\N,\N,\N,\N,\N
"LFCY",\N,\N,\N,\N,\N,\N
"LFDB",\N,\N,\N,\N,\N,\N
"LFDC",\N,\N,\N,\N,\N,\N
"LFDH",\N,\N,\N,\N,\N,\N
"LFDJ",\N,\N,\N,\N,\N,\N
"LFDN",\N,\N,\N,\N,\N,\N
"LFDX",\N,\N,\N,\N,\N,\N
"LFEF",\N,\N,\N,\N,\N,\N
"LFET",\N,\N,\N,\N,\N,\N
"LFEY",\N,\N,\N,\N,\N,\N
"LFFH",\N,\N,\N,\N,\N,\N
"LFFI",\N,\N,\N,\N,\N,\N
"LFFO",\N,\N,\N,\N,\N,\N
"LFFZ",\N,\N,\N,\N,\N,\N
"LFGA",\N,\N,\N,\N,\N,\N
"LFGB",\N,\N,\N,\N,\N,\N
"LFGF",\N,\N,\N,\N,\N,\N
"LFGJ",\N,\N,\N,\N,\N,\N
"LFGN",\N,\N,\N,\N,\N,\N
"LFHA",\N,\N,\N,\N,\N,\N
"LFHN",\N,\N,\N,\N,\N,\N
"LFHO",\N,\N,\N,\N,\N,\N
"LFHP",\N,\N,\N,\N,\N,\N
"LFHQ",\N,\N,\N,\N,\N,\N
"LFHR",\N,\N,\N,\N,\N,\N
"LFHS",\N,\N,\N,\N,\N,\N
"LFHT",\N,\N,\N,\N,\N,\N
"LFHV",\N,\N,\N,\N,\N,\N
"LFHX",\N,\N,\N,\N,\N,\N
"LFHY",\N,\N,\N,\N,\N,\N
"LFIG",\N,\N,\N,\N,\N,\N
"LFJL",\N,\N,\N,\N,\N,\N
"LFJR",\N,\N,\N,\N,\N,\N
"LFJS",\N,\N,\N,\N,\N,\N
"LFKB",\N,\N,\N,\N,\N,\N
"LFKC",\N,\N,\N,\N,\N,\N
"LFKF",\N,\N,\N,\N,\N,\N
"LFKJ",\N,\N,\N,\N,\N,\N
"LFKO",\N,\N,\N,\N,\N,\N
"LFKS",\N,\N,\N,\N,\N,\N
"LFLA",\N,\N,\N,\N,\N,\N
"LFLB",\N,\N,\N,\N,\N,\N
"LFLC",\N,\N,\N,\N,\N,\N
"LFLD",\N,\N,\N,\N,\N,\N
"LFLG",\N,\N,\N,\N,\N,\N
"LFLH",\N,\N,\N,\N,\N,\N
"LFLI",\N,\N,\N,\N,\N,\N
"LFLL",\N,\N,\N,\N,\N,\N
